id,required_skills,candidate_skills,degree,years_experience,overlap,fit,probability,missing_skills,degree_encoded,skill_match_ratio,candidate_coverage,required_skill_count,skills_text
FIT0841,"AWS, Docker, Flask, GraphQL, Kubernetes, React, SQL, Scikit-learn","Git, Power BI, PyTorch, React, TypeScript",Masters,2.9,1.0,0,0.397,"AWS, Docker, Flask, GraphQL, Kubernetes, SQL, Scikit-learn",1.0,0.125,0.2,8.0,"AWS, Docker, Flask, GraphQL, Kubernetes, React, SQL, Scikit-learn Git, Power BI, PyTorch, React, TypeScript"
FIT0842,"ETL, Hadoop, PyTorch, REST, React, SQL, TensorFlow","AWS, Airflow, Azure, Node.js, REST, SQL, TensorFlow",Masters,3.7,3.0,1,0.621,"ETL, Hadoop, PyTorch, React",1.0,0.42857142857142855,0.42857142857142855,7.0,"ETL, Hadoop, PyTorch, REST, React, SQL, TensorFlow AWS, Airflow, Azure, Node.js, REST, SQL, TensorFlow"
fit0843,"aws, etl, java, power bi, r, spark","aws, docker, flask, graphql, javascript, linux, r, rest, react, typescript",masters,2.5,2.0,1,0.485,"etl, java, power bi, spark",1.0,0.3333333333333333,0.2,6.0,"aws, etl, java, power bi, r, spark aws, docker, flask, graphql, javascript, linux, r, rest, react, typescript"
FIT0844,"Airflow, Docker, Hadoop, Java, JavaScript, Kubernetes, TypeScript","Airflow, CI/CD, ETL, GCP, PyTorch, Python, Scikit-learn",Bachelors,2.2,1.0,0,0.316,"Docker, Hadoop, Java, JavaScript, Kubernetes, TypeScript",0.0,0.14285714285714285,0.14285714285714285,7.0,"Airflow, Docker, Hadoop, Java, JavaScript, Kubernetes, TypeScript Airflow, CI/CD, ETL, GCP, PyTorch, Python, Scikit-learn"
FIT0845,"AWS, Azure, Git, GraphQL, Java, Power BI","Airflow, CI/CD, Flask, Kubernetes, PyTorch, Python, REST, Tableau, TensorFlow",Masters,4.4,0.0,0,0.342,"AWS, Azure, Git, GraphQL, Java, Power BI",1.0,0.0,0.0,6.0,"AWS, Azure, Git, GraphQL, Java, Power BI Airflow, CI/CD, Flask, Kubernetes, PyTorch, Python, REST, Tableau, TensorFlow"
FIT0846,"CI/CD, Git, Java, JavaScript, Pandas, React, Scikit-learn","CI/CD, Django, ETL, Excel, Flask, Git, Linux, Node.js, PyTorch, Scikit-learn",PhD,3.2,3.0,0,0.606,"Java, JavaScript, Pandas, React",2.0,0.42857142857142855,0.3,7.0,"CI/CD, Git, Java, JavaScript, Pandas, React, Scikit-learn CI/CD, Django, ETL, Excel, Flask, Git, Linux, Node.js, PyTorch, Scikit-learn"
FIT0847,"Django, Docker, Excel, Git, Java, JavaScript, Python, SQL","Airflow, Docker, GraphQL, Kubernetes, R, Tableau, TypeScript",Masters,3.6,1.0,1,0.418,"Django, Excel, Git, Java, JavaScript, Python, SQL",1.0,0.125,0.14285714285714285,8.0,"Django, Docker, Excel, Git, Java, JavaScript, Python, SQL Airflow, Docker, GraphQL, Kubernetes, R, Tableau, TypeScript"
FIT0848,"Git, Hadoop, NumPy, Power BI, PyTorch, Python, R, TypeScript","ETL, GCP, Git, GraphQL, R, REST, Tableau",Masters,3.2,2.0,0,0.506,"Hadoop, NumPy, Power BI, PyTorch, Python, TypeScript",1.0,0.25,0.2857142857142857,8.0,"Git, Hadoop, NumPy, Power BI, PyTorch, Python, R, TypeScript ETL, GCP, Git, GraphQL, R, REST, Tableau"
FIT0849,"ETL, Kubernetes, Linux, Pandas, Power BI, Python, Scikit-learn","Airflow, CI/CD, Django, Flask, Node.js, NumPy, PyTorch",Bachelors,4.8,0.0,0,0.294,"ETL, Kubernetes, Linux, Pandas, Power BI, Python, Scikit-learn",0.0,0.0,0.0,7.0,"ETL, Kubernetes, Linux, Pandas, Power BI, Python, Scikit-learn Airflow, CI/CD, Django, Flask, Node.js, NumPy, PyTorch"
FIT0850,"CI/CD, GraphQL, Kubernetes, NumPy, PyTorch, R","AWS, Airflow, Hadoop, Java, Pandas, PyTorch, R, TensorFlow",PhD,3.5,2.0,0,0.476,"CI/CD, GraphQL, Kubernetes, NumPy",2.0,0.3333333333333333,0.25,6.0,"CI/CD, GraphQL, Kubernetes, NumPy, PyTorch, R AWS, Airflow, Hadoop, Java, Pandas, PyTorch, R, TensorFlow"
FIT0851,"ETL, GraphQL, Java, JavaScript, Python, Spark, TensorFlow","Airflow, ETL, GCP, GraphQL, JavaScript, Power BI, Tableau",Bachelors,0.4,3.0,0,0.462,"Java, Python, Spark, TensorFlow",0.0,0.42857142857142855,0.42857142857142855,7.0,"ETL, GraphQL, Java, JavaScript, Python, Spark, TensorFlow Airflow, ETL, GCP, GraphQL, JavaScript, Power BI, Tableau"
FIT0852,"Airflow, ETL, PyTorch, REST, SQL, Scikit-learn","Docker, Excel, GCP, NumPy, Power BI, REST, Spark, TensorFlow, TypeScript",Masters,4.0,1.0,1,0.43,"Airflow, ETL, PyTorch, SQL, Scikit-learn",1.0,0.16666666666666666,0.1111111111111111,6.0,"Airflow, ETL, PyTorch, REST, SQL, Scikit-learn Docker, Excel, GCP, NumPy, Power BI, REST, Spark, TensorFlow, TypeScript"
FIT0853,"Django, Docker, ETL, GraphQL, JavaScript, REST, Scikit-learn, Tableau","AWS, Docker, GCP, Git, JavaScript, Node.js, React, SQL, Tableau, TensorFlow",Masters,3.7,3.0,1,0.621,"Django, ETL, GraphQL, REST, Scikit-learn",1.0,0.375,0.3,8.0,"Django, Docker, ETL, GraphQL, JavaScript, REST, Scikit-learn, Tableau AWS, Docker, GCP, Git, JavaScript, Node.js, React, SQL, Tableau, TensorFlow"
FIT0854,"Airflow, CI/CD, GraphQL, Python, SQL","AWS, Docker, Hadoop, Kubernetes, NumPy, Pandas, SQL, Tableau",Masters,5.0,1.0,0,0.46,"Airflow, CI/CD, GraphQL, Python",1.0,0.2,0.125,5.0,"Airflow, CI/CD, GraphQL, Python, SQL AWS, Docker, Hadoop, Kubernetes, NumPy, Pandas, SQL, Tableau"
FIT0855,"AWS, Django, GCP, GraphQL, JavaScript, PyTorch, SQL, Spark","GraphQL, Linux, React, Scikit-learn",Bachelors,7.0,1.0,0,,"AWS, Django, GCP, JavaScript, PyTorch, SQL, Spark",0.0,0.125,0.25,8.0,"AWS, Django, GCP, GraphQL, JavaScript, PyTorch, SQL, Spark GraphQL, Linux, React, Scikit-learn"
FIT0857,"Azure, GraphQL, Hadoop, Pandas, Scikit-learn, TensorFlow","Azure, Excel, Git, GraphQL, JavaScript, Node.js",Bachelors,2.9,2.0,1,0.437,"Hadoop, Pandas, Scikit-learn, TensorFlow",0.0,0.3333333333333333,0.3333333333333333,6.0,"Azure, GraphQL, Hadoop, Pandas, Scikit-learn, TensorFlow Azure, Excel, Git, GraphQL, JavaScript, Node.js"
FIT0858,"Airflow, Django, GCP, Power BI, REST, Spark","ETL, Excel, GCP, Java, R, SQL",Bachelors,0.4,1.0,0,0.262,"Airflow, Django, Power BI, REST, Spark",0.0,0.16666666666666666,0.16666666666666666,6.0,"Airflow, Django, GCP, Power BI, REST, Spark ETL, Excel, GCP, Java, R, SQL"
FIT0859,"Docker, Kubernetes, Power BI, PyTorch, TensorFlow","CI/CD, Django, ETL, Git, JavaScript, Node.js, REST, SQL, Tableau",Bachelors,4.4,0.0,0,0.282,"Docker, Kubernetes, Power BI, PyTorch, TensorFlow",0.0,0.0,0.0,5.0,"Docker, Kubernetes, Power BI, PyTorch, TensorFlow CI/CD, Django, ETL, Git, JavaScript, Node.js, REST, SQL, Tableau"
FIT0861,"Flask, Java, JavaScript, Python, React, SQL, Spark, TensorFlow","Airflow, ETL, Flask, GraphQL, Kubernetes, PyTorch",Bachelors,1.5,1.0,0,0.295,"Java, JavaScript, Python, React, SQL, Spark, TensorFlow",0.0,0.125,0.16666666666666666,8.0,"Flask, Java, JavaScript, Python, React, SQL, Spark, TensorFlow Airflow, ETL, Flask, GraphQL, Kubernetes, PyTorch"
FIT0862,"Azure, CI/CD, Docker, GraphQL, Node.js, Python, SQL, Tableau","GCP, GraphQL, JavaScript, NumPy, Power BI, Python, REST",Bachelors,0.4,2.0,0,0.362,"Azure, CI/CD, Docker, Node.js, SQL, Tableau",0.0,0.25,0.2857142857142857,8.0,"Azure, CI/CD, Docker, GraphQL, Node.js, Python, SQL, Tableau GCP, GraphQL, JavaScript, NumPy, Power BI, Python, REST"
FIT0863,"Airflow, Django, Excel, Linux, NumPy, React, Scikit-learn","AWS, Flask, Git, GraphQL, JavaScript, Linux, Node.js, PyTorch, TypeScript",Bachelors,2.7,1.0,0,0.331,"Airflow, Django, Excel, NumPy, React, Scikit-learn",0.0,0.14285714285714285,0.1111111111111111,7.0,"Airflow, Django, Excel, Linux, NumPy, React, Scikit-learn AWS, Flask, Git, GraphQL, JavaScript, Linux, Node.js, PyTorch, TypeScript"
FIT0864,"Airflow, Azure, Excel, Linux, PyTorch, REST","Airflow, Azure, REST, Scikit-learn",Bachelors,3.5,3.0,1,0.555,"Excel, Linux, PyTorch",0.0,0.5,0.75,6.0,"Airflow, Azure, Excel, Linux, PyTorch, REST Airflow, Azure, REST, Scikit-learn"
fit0865,"javascript, node.js, power bi, pytorch, typescript","ci/cd, docker, graphql, python",phd,5.2,0.0,1,0.366,"javascript, node.js, power bi, pytorch, typescript",2.0,0.0,0.0,5.0,"javascript, node.js, power bi, pytorch, typescript ci/cd, docker, graphql, python"
FIT0866,"Airflow, Docker, Pandas, Python, REST, React, Spark","Azure, CI/CD, ETL, Java, Python, Spark",No Degree,4.8,2.0,0,0.494,"Airflow, Docker, Pandas, REST, React",0.0,0.2857142857142857,0.3333333333333333,7.0,"Airflow, Docker, Pandas, Python, REST, React, Spark Azure, CI/CD, ETL, Java, Python, Spark"
FIT0867,"Docker, Excel, Flask, Linux, Scikit-learn","Flask, GCP, Hadoop, Node.js, NumPy, React, SQL, TensorFlow",PhD,1.7,1.0,0,0.361,"Docker, Excel, Linux, Scikit-learn",2.0,0.2,0.125,5.0,"Docker, Excel, Flask, Linux, Scikit-learn Flask, GCP, Hadoop, Node.js, NumPy, React, SQL, TensorFlow"
FIT0868,"GraphQL, Java, JavaScript, Linux, REST, Spark","GraphQL, Linux, Node.js, R, React, TensorFlow, TypeScript",Bachelors,4.7,2.0,0,0.491,"Java, JavaScript, REST, Spark",0.0,0.3333333333333333,0.2857142857142857,6.0,"GraphQL, Java, JavaScript, Linux, REST, Spark GraphQL, Linux, Node.js, R, React, TensorFlow, TypeScript"
FIT0869,"AWS, Airflow, Django, Flask, Kubernetes, R, SQL","JavaScript, Linux, React, TypeScript",Masters,0.0,0.0,1,0.21,"AWS, Airflow, Django, Flask, Kubernetes, R, SQL",1.0,0.0,0.0,7.0,"AWS, Airflow, Django, Flask, Kubernetes, R, SQL JavaScript, Linux, React, TypeScript"
FIT0870,"Azure, Docker, Hadoop, Java, Linux, SQL, Scikit-learn","Flask, GCP, Linux, Node.js, Power BI, R, REST, SQL, Spark, TypeScript",Masters,2.2,2.0,1,0.476,"Azure, Docker, Hadoop, Java, Scikit-learn",1.0,0.2857142857142857,0.2,7.0,"Azure, Docker, Hadoop, Java, Linux, SQL, Scikit-learn Flask, GCP, Linux, Node.js, Power BI, R, REST, SQL, Spark, TypeScript"
FIT0871,"Docker, Hadoop, Kubernetes, NumPy, REST, Spark","Docker, Hadoop, Kubernetes, Linux, Spark",No Degree,0.0,4.0,1,0.55,"NumPy, REST",0.0,0.6666666666666666,0.8,6.0,"Docker, Hadoop, Kubernetes, NumPy, REST, Spark Docker, Hadoop, Kubernetes, Linux, Spark"
FIT0872,"GCP, GraphQL, Hadoop, Node.js, Pandas, R, TensorFlow, TypeScript","Flask, Java, Linux, Pandas, REST, SQL",Bachelors,8.2,1.0,0,0.496,"GCP, GraphQL, Hadoop, Node.js, R, TensorFlow, TypeScript",0.0,0.125,0.16666666666666666,8.0,"GCP, GraphQL, Hadoop, Node.js, Pandas, R, TensorFlow, TypeScript Flask, Java, Linux, Pandas, REST, SQL"
FIT0873,"Flask, Linux, Node.js, SQL, Spark, Tableau","Excel, Git, GraphQL, Node.js, Pandas, R, TensorFlow, TypeScript",PhD,1.7,1.0,1,0.361,"Flask, Linux, SQL, Spark, Tableau",2.0,0.16666666666666666,0.125,6.0,"Flask, Linux, Node.js, SQL, Spark, Tableau Excel, Git, GraphQL, Node.js, Pandas, R, TensorFlow, TypeScript"
FIT0874,"Excel, GraphQL, Java, Pandas, TypeScript","AWS, Airflow, Git, Kubernetes, NumPy, Power BI, React, Spark",No Degree,2.1,0.0,0,0.213,"Excel, GraphQL, Java, Pandas, TypeScript",0.0,0.0,0.0,5.0,"Excel, GraphQL, Java, Pandas, TypeScript AWS, Airflow, Git, Kubernetes, NumPy, Power BI, React, Spark"
FIT0875,"AWS, Django, Java, Power BI, React, TensorFlow","Django, Excel, Git, GraphQL, Hadoop, Kubernetes, REST, Scikit-learn",Bachelors,4.7,1.0,1,0.391,"AWS, Java, Power BI, React, TensorFlow",0.0,0.16666666666666666,0.125,6.0,"AWS, Django, Java, Power BI, React, TensorFlow Django, Excel, Git, GraphQL, Hadoop, Kubernetes, REST, Scikit-learn"
FIT0876,"Django, Flask, Git, JavaScript, NumPy, Python","Django, Excel, Python, REST",Bachelors,6.2,2.0,1,0.536,"Flask, Git, JavaScript, NumPy",0.0,0.3333333333333333,0.5,6.0,"Django, Flask, Git, JavaScript, NumPy, Python Django, Excel, Python, REST"
FIT0877,"Excel, Hadoop, Linux, Node.js, Spark, TypeScript","Git, Python, React, TensorFlow",Masters,1.0,0.0,0,0.24,"Excel, Hadoop, Linux, Node.js, Spark, TypeScript",1.0,0.0,0.0,6.0,"Excel, Hadoop, Linux, Node.js, Spark, TypeScript Git, Python, React, TensorFlow"
FIT0878,"AWS, Airflow, Azure, Git, Node.js, TensorFlow","AWS, Airflow, Azure, CI/CD, Docker, Hadoop, Java, Linux, NumPy, Tableau",Masters,3.5,3.0,1,0.615,"Git, Node.js, TensorFlow",1.0,0.5,0.3,6.0,"AWS, Airflow, Azure, Git, Node.js, TensorFlow AWS, Airflow, Azure, CI/CD, Docker, Hadoop, Java, Linux, NumPy, Tableau"
FIT0879,"AWS, Airflow, GCP, Node.js, React","Azure, Hadoop, Java, Pandas, R, REST, TypeScript",PhD,1.4,0.0,0,0.252,"AWS, Airflow, GCP, Node.js, React",2.0,0.0,0.0,5.0,"AWS, Airflow, GCP, Node.js, React Azure, Hadoop, Java, Pandas, R, REST, TypeScript"
FIT0880,"AWS, Azure, Excel, Git, GraphQL, PyTorch, R","Django, Hadoop, Linux, Pandas, TensorFlow",Masters,0.0,0.0,0,0.21,"AWS, Azure, Excel, Git, GraphQL, PyTorch, R",1.0,0.0,0.0,7.0,"AWS, Azure, Excel, Git, GraphQL, PyTorch, R Django, Hadoop, Linux, Pandas, TensorFlow"
FIT0881,"Java, JavaScript, PyTorch, Scikit-learn, Tableau","Airflow, CI/CD, Django, Hadoop, Java, JavaScript, Pandas, PyTorch, REST",Masters,5.4,3.0,1,0.672,"Scikit-learn, Tableau",1.0,0.6,0.3333333333333333,5.0,"Java, JavaScript, PyTorch, Scikit-learn, Tableau Airflow, CI/CD, Django, Hadoop, Java, JavaScript, Pandas, PyTorch, REST"
FIT0882,"Django, Docker, Excel, Power BI, React, Scikit-learn","Django, Node.js, Pandas, Power BI, Python, React, Scikit-learn, TensorFlow",Bachelors,5.1,4.0,1,0.703,,0.0,0.6666666666666666,0.5,6.0,"Django, Docker, Excel, Power BI, React, Scikit-learn Django, Node.js, Pandas, Power BI, Python, React, Scikit-learn, TensorFlow"
FIT0883,"Node.js, REST, React, SQL, Scikit-learn","Excel, Git, Hadoop, Java, Kubernetes, NumPy, Pandas, React, Scikit-learn, Spark",Bachelors,5.2,2.0,0,0.506,"Node.js, REST, SQL",0.0,0.4,0.2,5.0,"Node.js, REST, React, SQL, Scikit-learn Excel, Git, Hadoop, Java, Kubernetes, NumPy, Pandas, React, Scikit-learn, Spark"
FIT0884,"AWS, Airflow, Django, Flask, Java, Node.js, NumPy","GCP, Git, Hadoop, JavaScript, Linux, React, Scikit-learn, TypeScript",Bachelors,2.0,0.0,0,0.21,"AWS, Airflow, Django, Flask, Java, Node.js, NumPy",0.0,0.0,0.0,7.0,"AWS, Airflow, Django, Flask, Java, Node.js, NumPy GCP, Git, Hadoop, JavaScript, Linux, React, Scikit-learn, TypeScript"
FIT0885,"Airflow, Azure, Excel, GCP, Linux, TensorFlow","Docker, ETL, Flask, Kubernetes, Linux, Pandas, R, REST, SQL, TypeScript",Bachelors,4.1,1.0,0,0.373,"Airflow, Azure, Excel, GCP, TensorFlow",0.0,0.16666666666666666,0.1,6.0,"Airflow, Azure, Excel, GCP, Linux, TensorFlow Docker, ETL, Flask, Kubernetes, Linux, Pandas, R, REST, SQL, TypeScript"
FIT0886,"AWS, GraphQL, JavaScript, NumPy, Python, Spark, Tableau, TensorFlow","AWS, Django, Docker, GCP, Java, Kubernetes, Pandas, PyTorch, React, TypeScript",Bachelors,6.9,1.0,0,0.457,"GraphQL, JavaScript, NumPy, Python, Spark, Tableau, TensorFlow",0.0,0.125,0.1,8.0,"AWS, GraphQL, JavaScript, NumPy, Python, Spark, Tableau, TensorFlow AWS, Django, Docker, GCP, Java, Kubernetes, Pandas, PyTorch, React, TypeScript"
FIT0887,"Airflow, ETL, Hadoop, PyTorch, Python, R, Scikit-learn","Airflow, Azure, GCP, Hadoop, Kubernetes, REST",Masters,0.0,2.0,1,0.41,"ETL, PyTorch, Python, R, Scikit-learn",1.0,0.2857142857142857,0.3333333333333333,7.0,"Airflow, ETL, Hadoop, PyTorch, Python, R, Scikit-learn Airflow, Azure, GCP, Hadoop, Kubernetes, REST"
FIT0888,"Hadoop, PyTorch, Python, React, Spark","CI/CD, Django, Docker, GraphQL, Node.js, Tableau, TypeScript",Bachelors,0.4,0.0,0,0.162,"Hadoop, PyTorch, Python, React, Spark",0.0,0.0,0.0,5.0,"Hadoop, PyTorch, Python, React, Spark CI/CD, Django, Docker, GraphQL, Node.js, Tableau, TypeScript"
FIT0889,"Airflow, ETL, Java, JavaScript, Kubernetes, R, SQL, Scikit-learn","ETL, Java, JavaScript, Kubernetes, Linux, NumPy, Pandas, Spark, TensorFlow, TypeScript",Masters,5.4,4.0,1,0.772,"Airflow, R, SQL, Scikit-learn",1.0,0.5,0.4,8.0,"Airflow, ETL, Java, JavaScript, Kubernetes, R, SQL, Scikit-learn ETL, Java, JavaScript, Kubernetes, Linux, NumPy, Pandas, Spark, TensorFlow, TypeScript"
fit0890,"azure, django, java, javascript, power bi, pytorch, tensorflow","django, git, linux, pandas, react, sql, scikit-learn",phd,0.2,1.0,0,0.316,"azure, java, javascript, power bi, pytorch, tensorflow",2.0,0.14285714285714285,0.14285714285714285,7.0,"azure, django, java, javascript, power bi, pytorch, tensorflow django, git, linux, pandas, react, sql, scikit-learn"
FIT0891,"Excel, JavaScript, Linux, NumPy, React, TensorFlow","Excel, GCP, Git, Node.js, Spark",Bachelors,2.8,1.0,1,0.334,"JavaScript, Linux, NumPy, React, TensorFlow",0.0,0.16666666666666666,0.2,6.0,"Excel, JavaScript, Linux, NumPy, React, TensorFlow Excel, GCP, Git, Node.js, Spark"
FIT0892,"ETL, Excel, Node.js, NumPy, SQL","Azure, CI/CD, Docker, ETL, Java, Linux, Power BI, REST, SQL, Scikit-learn",Bachelors,6.5,2.0,1,0.545,"Excel, Node.js, NumPy",0.0,0.4,0.2,5.0,"ETL, Excel, Node.js, NumPy, SQL Azure, CI/CD, Docker, ETL, Java, Linux, Power BI, REST, SQL, Scikit-learn"
FIT0893,"CI/CD, GCP, Git, Power BI, REST, React","AWS, Airflow, Flask, GCP, Power BI, PyTorch, TypeScript",Masters,4.2,2.0,0,0.536,"CI/CD, Git, REST, React",1.0,0.3333333333333333,0.2857142857142857,6.0,"CI/CD, GCP, Git, Power BI, REST, React AWS, Airflow, Flask, GCP, Power BI, PyTorch, TypeScript"
FIT0894,"Airflow, Azure, Excel, GraphQL, React","Azure, Docker, Node.js, Pandas",PhD,2.8,1.0,1,0.394,"Airflow, Excel, GraphQL, React",2.0,0.2,0.25,5.0,"Airflow, Azure, Excel, GraphQL, React Azure, Docker, Node.js, Pandas"
FIT0895,"Airflow, GraphQL, Node.js, Pandas, Power BI, SQL, Scikit-learn, TensorFlow","CI/CD, ETL, Git, Linux, Pandas, Python, React, Scikit-learn, Tableau, TypeScript",Bachelors,0.0,2.0,0,0.35,"Airflow, GraphQL, Node.js, Power BI, SQL, TensorFlow",0.0,0.25,0.2,8.0,"Airflow, GraphQL, Node.js, Pandas, Power BI, SQL, Scikit-learn, TensorFlow CI/CD, ETL, Git, Linux, Pandas, Python, React, Scikit-learn, Tableau, TypeScript"
FIT0896,"AWS, Flask, REST, React, TypeScript","CI/CD, Docker, Linux, PyTorch, Python, SQL, TypeScript",No Degree,1.2,1.0,1,0.286,"AWS, Flask, REST, React",0.0,0.2,0.14285714285714285,5.0,"AWS, Flask, REST, React, TypeScript CI/CD, Docker, Linux, PyTorch, Python, SQL, TypeScript"
FIT0897,"Airflow, Azure, ETL, Hadoop, NumPy, Power BI, R, React","Airflow, Flask, Linux, NumPy, Spark",Bachelors,3.2,2.0,1,0.446,"Azure, ETL, Hadoop, Power BI, R, React",0.0,0.25,0.4,8.0,"Airflow, Azure, ETL, Hadoop, NumPy, Power BI, R, React Airflow, Flask, Linux, NumPy, Spark"
FIT0898,"Azure, Excel, JavaScript, Kubernetes, Linux","Airflow, GCP, GraphQL, Linux, R",Masters,5.1,1.0,0,0.463,"Azure, Excel, JavaScript, Kubernetes",1.0,0.2,0.2,5.0,"Azure, Excel, JavaScript, Kubernetes, Linux Airflow, GCP, GraphQL, Linux, R"
FIT0899,"Airflow, Hadoop, JavaScript, R, Tableau","AWS, Airflow, CI/CD, Django, Docker, GraphQL, Java, JavaScript, Pandas, Spark",Bachelors,6.3,2.0,0,0.539,"Hadoop, R, Tableau",0.0,0.4,0.2,5.0,"Airflow, Hadoop, JavaScript, R, Tableau AWS, Airflow, CI/CD, Django, Docker, GraphQL, Java, JavaScript, Pandas, Spark"
FIT0900,"CI/CD, GCP, Git, Linux, PyTorch, R","Airflow, Azure, Docker, ETL, Java, Kubernetes, Linux, Python, REST, React",Bachelors,4.9,1.0,1,0.397,"CI/CD, GCP, Git, PyTorch, R",0.0,0.16666666666666666,0.1,6.0,"CI/CD, GCP, Git, Linux, PyTorch, R Airflow, Azure, Docker, ETL, Java, Kubernetes, Linux, Python, REST, React"
FIT0901,"Django, Node.js, Python, Scikit-learn, Tableau, TensorFlow, TypeScript","Azure, Docker, Kubernetes, Node.js, R",Masters,3.5,1.0,0,0.43,"Django, Python, Scikit-learn, Tableau, TensorFlow, TypeScript",1.0,0.14285714285714285,0.2,7.0,"Django, Node.js, Python, Scikit-learn, Tableau, TensorFlow, TypeScript Azure, Docker, Kubernetes, Node.js, R"
FIT0902,"AWS, Docker, Excel, Hadoop, NumPy, PyTorch, React, TypeScript","Airflow, Django, ETL, GCP, GraphQL, Java, JavaScript, Scikit-learn, Spark, TensorFlow",Bachelors,9.7,0.0,1,0.441,"AWS, Docker, Excel, Hadoop, NumPy, PyTorch, React, TypeScript",0.0,0.0,0.0,8.0,"AWS, Docker, Excel, Hadoop, NumPy, PyTorch, React, TypeScript Airflow, Django, ETL, GCP, GraphQL, Java, JavaScript, Scikit-learn, Spark, TensorFlow"
FIT0903,"Airflow, Git, JavaScript, Node.js, Pandas, PyTorch, React, Spark","AWS, Airflow, JavaScript, TensorFlow",Bachelors,2.9,2.0,0,0.437,"Git, Node.js, Pandas, PyTorch, React, Spark",0.0,0.25,0.5,8.0,"Airflow, Git, JavaScript, Node.js, Pandas, PyTorch, React, Spark AWS, Airflow, JavaScript, TensorFlow"
FIT0904,"GraphQL, Node.js, R, Spark, Tableau, TensorFlow","Django, Git, Java, JavaScript, REST, Tableau",Masters,5.0,1.0,0,0.46,"GraphQL, Node.js, R, Spark, TensorFlow",1.0,0.16666666666666666,0.16666666666666666,6.0,"GraphQL, Node.js, R, Spark, Tableau, TensorFlow Django, Git, Java, JavaScript, REST, Tableau"
FIT0905,"AWS, Flask, GCP, GraphQL, REST, React, Spark","Flask, Pandas, Scikit-learn, Tableau, TypeScript",Bachelors,2.1,1.0,0,0.313,"AWS, GCP, GraphQL, REST, React, Spark",0.0,0.14285714285714285,0.2,7.0,"AWS, Flask, GCP, GraphQL, REST, React, Spark Flask, Pandas, Scikit-learn, Tableau, TypeScript"
FIT0906,"ETL, Hadoop, Java, Linux, Python","Flask, GraphQL, Node.js, R, SQL",Bachelors,6.0,0.0,0,0.33,"ETL, Hadoop, Java, Linux, Python",0.0,0.0,0.0,5.0,"ETL, Hadoop, Java, Linux, Python Flask, GraphQL, Node.js, R, SQL"
FIT0907,"Excel, GCP, JavaScript, Kubernetes, Linux, Node.js, NumPy, Power BI","CI/CD, Git, NumPy, SQL, TensorFlow",Bachelors,0.0,1.0,0,0.25,"Excel, GCP, JavaScript, Kubernetes, Linux, Node.js, Power BI",0.0,0.125,0.2,8.0,"Excel, GCP, JavaScript, Kubernetes, Linux, Node.js, NumPy, Power BI CI/CD, Git, NumPy, SQL, TensorFlow"
FIT0908,"AWS, Django, GraphQL, Java, Power BI, PyTorch, React, Tableau","AWS, Docker, ETL, GCP, JavaScript, Power BI, Scikit-learn, TypeScript",Bachelors,1.0,2.0,0,0.38,"Django, GraphQL, Java, PyTorch, React, Tableau",0.0,0.25,0.25,8.0,"AWS, Django, GraphQL, Java, Power BI, PyTorch, React, Tableau AWS, Docker, ETL, GCP, JavaScript, Power BI, Scikit-learn, TypeScript"
FIT0909,"AWS, Flask, Git, Kubernetes, Pandas, REST, Tableau, TypeScript","Git, JavaScript, Kubernetes, Linux, React, Spark, TypeScript",Masters,4.5,3.0,0,0.645,"AWS, Flask, Pandas, REST, Tableau",1.0,0.375,0.42857142857142855,8.0,"AWS, Flask, Git, Kubernetes, Pandas, REST, Tableau, TypeScript Git, JavaScript, Kubernetes, Linux, React, Spark, TypeScript"
FIT0910,"AWS, ETL, Kubernetes, Python, R, Scikit-learn, Spark, TensorFlow","AWS, Azure, CI/CD, Django, Docker, Flask, GCP, Java, React",Masters,0.6,1.0,1,0.328,"ETL, Kubernetes, Python, R, Scikit-learn, Spark, TensorFlow",1.0,0.125,0.1111111111111111,8.0,"AWS, ETL, Kubernetes, Python, R, Scikit-learn, Spark, TensorFlow AWS, Azure, CI/CD, Django, Docker, Flask, GCP, Java, React"
FIT0911,"AWS, ETL, Python, React, Tableau","Azure, ETL, Flask, GraphQL, Hadoop, Java, Kubernetes, Scikit-learn, Spark, TensorFlow",Bachelors,3.7,,1,0.361,"AWS, Python, React, Tableau",0.0,0.2,0.1,5.0,"AWS, ETL, Python, React, Tableau Azure, ETL, Flask, GraphQL, Hadoop, Java, Kubernetes, Scikit-learn, Spark, TensorFlow"
FIT0912,"ETL, GCP, Git, Kubernetes, Node.js, Python, REST","Excel, Git, JavaScript, Pandas, TensorFlow",Masters,2.9,1.0,0,0.397,"ETL, GCP, Kubernetes, Node.js, Python, REST",1.0,0.14285714285714285,0.2,7.0,"ETL, GCP, Git, Kubernetes, Node.js, Python, REST Excel, Git, JavaScript, Pandas, TensorFlow"
